Item ID,Name,Last Name,Slug,Portrait,Biography,Nationality,Specialties
"68e12f937bb8bbb6c1f1ed46","Lut Laleman","Laleman","lut-laleman","Zunächst scheinen die Lut Lalemans Gefäßformen simpel: Zylinder, Kelchtrichter und Nierenformen, schwarz, weiß und grau, paarweise oft. Das nähere Zusehen of- fenbart die Komplexität dieser Arbeiten. Lut Laleman baut ihre Arbeiten aus dünnen weißen und schwarzen Porzellansträngen – oder aus tausenden winzigen Abschnitten von diesen – in der chromatischen Abwechslung von Schwarz und Weiß. Mit geradezu mathematischer Präzision und Berechnung der Abfolgen entstehen durchbrochene Lineaturen. Die Form und ihre innere, feinteilige Zeichnung resultieren wie die Bewegung bei Zeichentrickfilmen durch langsames Zusammenfügung kleiner und kleinster Elemente. Das Ergebnis sind Strukturen, lichtdurchlässig und feinlöchrig, wie man sie, gröber, von geflochtenen Körben kennt, in der Keramik aber nie gesehen hat.","Geboren in Diksmuide, Belgium Bayerischer Staatspreis für Design Ehrenpreis, Internationales Keramik Festival Mino, Japan","Belgien",""
"68e12f937bb8bbb6c1f1ed40","Lucie Rie","Rie","lucie-rie","Schon vor ihrer Emigration nach England feierte Lucie Rie auf internationalen Ausstellungen mit ihren zarten und doch dynamisch kraftvollen Gefäßen große Erfolge. Bestärkt u.a. von Josef Hoffmann hatte sie im modernistischen Wien einen urbanen Stil entwickelt. Er stand in deutlichem Kontrast zu dem in England favorisierten erdigen, rustikalen Werken von Bernhard Leach. Seit den 1950er Jahren fanden ihre sorgfältig gearbeiteten Stücke, die sie stets zu relativ hohen Preisen verkaufte, breiteren Anklang und tauchten in wichtigen Sammlungen auf. Heute spricht man vom ‚Lucie Rie Quiver‘, der die Oberflächen der strengen, oft auch farbigen Gefäße durchzieht. Auf Auktionen erzielen die Werke dieser Ikone der britischen Nachkriegskeramik inzwischen Höchstpreise.","Geboren in Wien, Österreich Erstes Studio in Wien Emigration nach England Gestorben in London, England","Österreich",""
"68e12f937bb8bbb6c1f1ed3a","Lotte Reimers","Reimers","lotte-reimers","Ihre beeindruckenden Keramiken formt Lotte Reimers aus grobkörnigem Schamotteton ganz ohne Töpferscheibe. Charakteristisch sind rissig-raue Kanten, Rillen, Kerbspuren, Reliefstrukturen sowie der Kontrast von Dickwandigkeit und Schwere zu zarten Hälsen und geschwungenen Linien. Ihre Glasuren entwickelt die Keramikerin der Ausnahmeklasse von Anbeginn aus Steinen, Holzaschen und farbigen Erden. Durch Schütten, Tauchen, Schleudern oder mit dem Pinsel trägt sie Schicht um Schicht auf, lässt aber auch freie Flächen wirken. So entstehen Arbeiten von ursprünglicher Kraft und Schönheit. „Keramiken zu erzeugen, die in sich Gegensätze bündeln, Ruhe ausstrahlen und gleichzeitig gezähmte Urkräfte ahnen lassen, das ist für mich immer wieder Zwang und Verlockung zugleich“, sagt Lotte Reimers. Preise von 175 bis 4500 Euro.","in Hamburg geboren Wanderjahre durch Deutschland mit Jakob Wilhelm Hinder Mitwirkung Museum für moderne Keramik, Deidesheim Keramik-Arbeiten Staatspreis Rheinland-Pfalz, Bundesverdienstkreuz am Bande und weitere bedeutende Auszeichnungen","Deutschland",""
"68e12f937bb8bbb6c1f1ed34","Leen Heyne","Heyne","leen-heyne","Der Schmuck von Leen Heyne besticht durch Eleganz und Klarheit. Häufig bestehen seine Ringe und Armreife aus einem einzigen Gold- oder Silberband, das sich windet und überschneidet. Der fließende, bewegte Verlauf erinnert an glänzende Seide. Was so selbstverständlich aussieht, ist in Wahrheit das Resultat langwieriger Handarbeit. Das Edelmetall wird so lange gepresst, gefaltet, gezogen und gebogen, bis es die gewünschte Form erhält. Leen Heyne arbeitet seit 2009 als selbstständiger Schmuckgestalter in Tilburg, nordwestlich von Eindhoven. Seine Stücke sind in verschiedenen führenden Galerien in den Niederlanden vertreten.","Geboren in Nijmegen, Niederlande Eigenes Atelier in Tilburg Abschluss der Art School of Jewellery Schoonhoven","Niederlande",""
"68e12f937bb8bbb6c1f1ed2e","Laurenz Stockner","Stockner","laurenz-stockner","Dem Wohlklang des Begriffs Schale entsprechend, gestaltet Laurenz Stockner seine Objekte. Die Gefäße sind ausgewogen und natürlich schön. Vor der Formgebung verhüttet Stockner überwiegend einheimisches Zementkupfer aus dem Bergwerk Prettau in einem selbstgebauten Schmelzofen. Bis sein Kupferblech gebrauchsfertig ist, vergehen Wochen. Dann treibt und schmiedet er präzise Halbkugeln und geht dabei bis an die Grenzen des Materials. Leichte Berührungen versetzen die extrem dünnwandigen Schalen in Schwingung. Kontrastiert werden die sensiblen Objekte durch die rissige und kraftvoll gefärbte Oberfläche. Seit 2000 stellt Stockner regelmäßig aus und erhielt wichtige Auszeichnungen: 2005 den internationalen südtiroler Handwerkspreis, 2007 den bayerischen Staatspreis und 2009 den Grassipreis. ART AUREA AWARD Gewinner 2015","Geboren in Brixen, Italien Ausbildung und Gesellenzeit als Schlosser, Brixen Goldschmiedeschule Le Arti Orafe, Florenz Goldschmiedepraktikum bei Manfred Bischoff in der Toskana, Italien Kunstschmied bei Robert Condin, Tramin Eigene Werkstatt, St. Andrä, Brixen","Italien",""
"68e12f937bb8bbb6c1f1ed28","Kristiina Lassus","Lassus","kristiina-lassus","Anmutig und diskret, doch reich an Persönlichkeit erscheinen die Teppiche von Kristiina Lassus. Die verwendeten Muster und Symbole sind an keinen spezifischen Ort gebunden, sondern entstammen der Schönheit der unendlichen Natur. Die Wolle kommt von den Hochebenen des Himalayas und ist für seine Stärke und Weichheit sowie seine einzigartige Qualität und Textur geschätzt. Das Garn wird von Hand kardiert, gesponnen und gefärbt. Dies verleiht den Teppichen ihre subtilen Variationen in Farbe und Textur. Geknüpft werden sie von Hand in 80/100 Knoten nach dem traditionellen Know-how, das von Tibet nach Nepal kam. Sie sind in verschiedenen Standardgrößen erhältlich, können aber auch nach Maß angefertigt werden. Das GoodWeave Zertifikat garantiert, dass bei der Herstellung keine Kinderarbeit vorliegt.","Geboren in Helsinki, Finnland Master in Design Leadership, Finnland Master in Innenarchitektur und Möbel Design, Finnland Designmanager von Alessi Spa, Italien","Finnland",""
"68e12f937bb8bbb6c1f1ed22","Koichi Io","Io","koichi-io","In der Werkstatt seines Vaters schmiedet Koichi Io in traditioneller Manier mit Hammer und Amboss Gefäße aus Silber, Kupfer und einer Legierung, die für historische japanische Rüstungen verwendet wurde. Charakteristisch für den jungen Silberschmied sind schlichte organische Formen von meditativer Sinnlichkeit. Koichi Io gehört zur dritten Generation einer Gold- und Silberschmiedefamilie. „Mir gefällt die Vorstellung, dass handgemachte Dinge dem Kunden eine persönliche Interaktion mit den im Werk verkörperten Ideen des Machers ermöglichen“, sagt er. 2011 wurde Koichi Io auf dem Silberschmiede-Forum der Inhorgenta Munich ausgezeichnet. Seine Arbeiten, die inzwischen auch im Victoria & Albert Museum vertreten sind, bewegen sich in der Preisspanne von 1.500 bis 9.000 Euro.","Io Sono Koichi Geboren in Tokyo, Japan Bachelor of Fine Arts, Musashino Art University, Tokyo Merit Award, 6. Cheongju Internationaler Handwerkswettbewerb Finalist Inhorgenta Award Abschluss des Masterstudiums","Japan",""
"68e12f937bb8bbb6c1f1ed20","Ken Price","Price","ken-price","","","USA",""
"68e12f937bb8bbb6c1f1ed1a","Kazuko Nishibayashi","Nishibayashi","kazuko-nishibayashi","Schmuck von Kazuko Nishibayashi überzeugt durch zeitlos klare Formen von skulpturaler, sinnlicher Qualität. Die künstlerische Auseinandersetzung mit Leere und Form ist für die in Deutschland lebende japanische Designerin eine wesentliche Grundlage Ihres Schaffens. Erst durch die Wechselwirkung mit dem Zwischenraum bekomme die Form ihre Gestalt, erklärt sie. „Für mich hat das Leere den gleichen Stellenwert wie die Materie.“ Oft sind die raffinierten Arbeiten nur aus einem einzigen Stück Edelmetall gefaltet, gewickelt oder geschnitten. Beim Betrachten des Schmucks aus verschiedenen Perspektiven erschließt sich eine gut balancierte Komposition aus Zwischenraum und Form. Nishibayashi lebt in Chiba, Japan und Düsseldorf, Deutschland.","Geboren in Tokyo Women’s College of Fine Arts, Tokyo, Formative Art Course Fachhochschule für Gestaltung Pforzheim Ateliergründung in Düsseldorf Vorlesungen an der Bunka Gakuen University Tokyo","Japan",""
"68e12f937bb8bbb6c1f1ed14","Kay Eppi Nölke","Nölke","kay-eppi-nlke","Seine Arbeiten beinhalten ursprüngliche und gegenwärtige Erfahrungen des sich Schmückens. In den Gras- und Pflasterringen bilden gewickeltes Gras und Wundpflaster die Vorlagen. Aus alltäglichen Handlungen entstehen Schmuckstücke. „Mit jedem getragenen Ring“, sagt Kay Eppi Nölke, „entsteht eine neue Geschichte – Ihre Geschichte.“ Auch archaisch anmutende Eisengefäße hat er gestaltet. Die Schalen mit dem Titel …Aus dem Feuer nehmen… sind gefüllt mit geschmolzenem Silber von 200 Gramm bis zu einem Kilo. In der Version als Anhänger sind die kleinen Gefäße Schmuckunikate. 1995 erhielt er im Wettbewerb Kunst der Serie für seine Pflasterringe den ersten Preis.","Geboren in Bielefeld Studiert an der Hochschule für Gestaltung, Pforzheim Eigenes Atelier, heute in Konstanz 1. Preis Wettbewerb Kunst der Serie","Deutschland",""
"68e12f937bb8bbb6c1f1ed0e","Kathrin Sättele","Sättele","kathrin-sttele","Die zarten und gleichzeitig spannungsvollen Schmuckstücke von Kathrin Sättele bestechen durch Leichtigkeit und plastisches Volumen. Von zentraler Bedeutung ist dabei der Schmiedeprozess. Der Hammerschlag bestimmt den Schwung und die Stärke der Linien. Indem der Querschnitt von rund zur Fläche wechselt, entstehen Formverläufe, die den Schmuck lebendig und gewachsen erscheinen lassen. Der geschmiedete Golddraht erweckt zudem Assoziationen von dreidimensionalen Kalligrafien. Unverwechselbar sind die „Ohrflügel“ der Designerin, ein bezaubernder Ohrschmuck ohne das übliche Ohrlochstechen. Die Ohrflügel wurden 2008 mit dem iF product design award ausgezeichnet. Eine Bestätigung für moderne Klassiker von zeitloser Eleganz.","In Hildesheim geboren Goldschmiedeausbildung in Hildesheim Werkstattgemeinschaft Heinrichstraße in Hildesheim Hochschule für Angewandte Wissenschaft und Kunst, Hildesheim, Diplom Freischaffend tätig","Deutschland",""
"68e12f937bb8bbb6c1f1ed0c","Kate Jones","Jones","kate-jones","","","Vereinigtes Königreich",""
"68e12f937bb8bbb6c1f1ed0a","Karl Scheid","Scheid","karl-scheid","","","Deutschland",""
"68e12f937bb8bbb6c1f1ed04","Kap Sun Hwang","Hwang","kap-sun-hwang","Die Porzellangefäße von Kap-Sun Hwang faszinieren durch einen klassisch-modernen Konstruktivismus, der an Moholy-Nagy und Mondrian erinnert. Doch entfalten seine ‚Konstruktionen‘ aus Porzellan in ihrer Feinheit eine atemberaubende Eleganz. Die Durchfärbung der farbigen Linien im mattweißen Porzellan erscheint zunächst als Geheimnis, das der Keramiker aber ohne Umschweife aufklärt. Hwang zerteilt die lederhart getrocknete Porzellanform mit einem Metallfaden. Die Schnittflächen werden eingefärbt und die Teile anschließend wieder exakt zusammengesetzt, bevor der Brand stattfindet. Auf diese Weise kombiniert er auch verschiedenfarbige Gefäße.","Geboren in Seoul, Südkorea Keramikstudium National Universität Seoul Muthesius Kunsthochschule in Kiel Freie Mitarbeit, Porzellanmanufaktur Meissen Freie Mitarbeit, Porzellanmanufaktur Fürstenberg, gemeinsames Atelier mit Kap-Sun Hwang, Kellinghusen Professur, National Universität Seoul Direktor des Yanggu Porcelain Research Center","Südkorea",""
"68e12f937bb8bbb6c1f1ed02","Kaori Juzu","Juzu","kaori-juzu","","","Japan",""
"68e12f937bb8bbb6c1f1ecfc","Jutta Ulland","Ulland","jutta-ulland","Auf Basis einer klaren Formensprache entwickelt Jutta Ulland Schmucklinien, die von jedem Blickwinkel neue, spannende Perspektiven eröffnen. Trotz der dynamischen, raumgreifenden Linienführung bleiben alle Stücke elegant und formvollendet. Oft dient der Kreis, das Symbol für Unendlichkeit, der Gestalterin als Inspirationsquelle für neue Kollektionen. In jedem Fall faszinieren dynamische Linien und Bänder das Auge. Grundgedanke der jüngsten Kollektion „Harmonie in Gegensätzen“ ist der Widerspruch von positiv und negativ, rund und eckig, spitz und geschwungen sowie innen und außen. Das Besondere dabei ist, dass jeweils zwei Stücke zusammengehören, die aus einer Form hervorgegangen sind. Durch Wölbungen und Knicke werden die handgearbeiteten Stücke dreidimensional, wirken beweglich, lebendig und schwebend.","Geboren in Gronau Goldschmiedeausbildung bei Niessing Gesellenjahre bei Goldschmiede Engels, Ahaus Goldschmiedeschule Pforzheim, Meisterprüfung und Staatlich geprüfte Gestalterin Eigenes Atelier in Ahaus reddot Award German Design Award","Deutschland",""
"68e12f937bb8bbb6c1f1ecfa","Junwon Jung","Jung","junwon-jun","","","Südkorea",""
"68e12f937bb8bbb6c1f1ecf8","Juliane Schloss","Schloss","juliane-schloss","","","Deutschland",""
"68e12f937bb8bbb6c1f1ecf6","Julia Obermaier","Obermaier","julia-obermaier","","","Deutschland",""
"68e12f937bb8bbb6c1f1ecf0","Julia Münzing","Münzing","julia-mnzing-schmuque","Schmuck von Julia Münzing, das sind zum einen elegante Ketten mit Edelsteinen, erlesenen Hölzern, historischen Bakelitperlen oder Horn. Sie erinnern an den Schmuck früher Kulturen und die Zeit des Art déco. Eine versteckte Mechanik erlaubt es, Elemente spielerisch zu tauschen oder zu verlängern. Andere Arbeiten erscheinen federleicht, konstruktivistisch und narrativ zugleich. „Das Zitat ist ein Leitmotiv in meinen Schmuckobjekten“, sagt die Designerin. Jedes für sie neue Material, jede neue Technik durchdringt sie bis ins Detail. In ihrer jüngsten Schmucklinie „Flux“ transformierte die Designerin winzige Pollenformen in kraftvolle Ringe – eine neue subtile, tragbare Form visueller Kommunikation, mit der Julia Münzing Natur und Kultur verbindet.","Geboren in Stuttgart Goldschmiede- und Meisterschule Pforzheim Bundessieger „Die gute Form“ Namur-Stipendium, Brüssel Studienaufenthalt Paris freischaffend in Stuttgart tätig","Deutschland",""
"68e12f937bb8bbb6c1f1ecee","Jozsef Zsolt","Zsolt","josef-zsolt","","","Ungarn",""
"68e12f937bb8bbb6c1f1ecec","Josephine Lützel","Lützel","josephine-juetzel","","","Deutschland",""
"68e12f937bb8bbb6c1f1ece6","Joo Hyung Park","Park","joo-hyung-park","Sie verwendet Essbestecke, die in Holz- und Metalloberflächen eintauchen, als wären diese aus weichem, formbarem Material. Joo Hyung Park lässt Gegenstände der Tischkultur in irritierender Weise miteinander verschmelzen. Die so entstehenden Skulpturen sind von der Südkoreanerin als Momentaufnahmen des Essprozesses gedacht. „Meine Hände fangen den Moment ein, bei dem Stilbesteck Essen zum Mund führt“, sagt Joo Hyung Park. Mit ihrer von Alltagsobjekten ausgehenden Kunst macht sie nicht nur kulinarischen Genuss für das Auge erlebbar, sie kommuniziert auch Ideen mit Symbolkraft: So stehen die Kombinationen aus Stäbchen und Laffe symbolisch für eine Esskultur, bei der europäische und asiatische Elemente harmonisch ineinander übergehen. Preise von 500 bis 5000 Euro.","Geboren in Seoul, Südkorea Rhode Island School of Design, USA, Schmuck und Metall, Bachelor Royal College of Art London, Silber- und Goldschmieden, Metall und Schmuck, Master Theo Fennell Award, Studio William Welch Besteckdesignwettbewerb, 2. Preis freischaffend","Südkorea",""
"68e12f937bb8bbb6c1f1ece4","John Eric Byers","Byers","john-eric-byers","","","USA",""
"68e12f937bb8bbb6c1f1ecde","Johannes Nagel","Nagel","johannes-nagel","Das Töpferhandwerk hat er bei Kinya Ishikawa in Kanada gelernt, die Kunst bei Antje Scharfe, Karl Fulle und Martin Neubert in Halle. In dieser Stadt hat Johannes Nagel seit 2008 eine Werkstatt. Heute lehrt er selbst im Fachgebiet Keramik an der Burg Giebichenstein. Seine Gefäße sind mehr rhetorische Figuren als praktisch zu gebrauchende Gegenstände. Johannes Nagel ist kühn genug, die Neuinterpretation des traditionsbeladenen Themas Gefäß zum Programm zu erheben. Und er ist kompromisslos genug, dieses Thema weiter einzuengen auf die exemplarische Gefäßform Vase. An Blumen denkt er dabei wohl eher nicht.","Geboren in Jena Ausbildung zum Töpfer bei Kinya Ishikawa in Val-David, PQ Canada Keramik, HKD Burg Giebichenstein, Halle Schottische Kultur Stiftung Stipendium in Cove Park, Schottland Künstlerischer Mitarbeiter, HKD Burg Giebichensteinstein, Halle","Deutschland",""
"68e12f937bb8bbb6c1f1ecd8","Johanna Schweizer","Schweizer","johanna-schweizer","Das Werkzeug von Johanna Schweizer ist die Häkelnadel. Mit dieser archaischen Technik und vibrierend farbigen Polymerfäden erschafft sie eine Vielzahl von Figuren, die Ihre Sexualität offen zur Schau stellen. Die manchmal skurrilen bis hin zu dämonischen Figuren sind inspiriert von der Welt der Mythologie und erinnern an längst vergessene Kulthandlungen. Bedrohliche Totenschädel gehäkelt mit glänzenden Metallfäden sind ein weiteres oft wiederkehrendes Motiv. Alle Figuren der Künstlerin erscheinen als Komposition ohne innere Struktur und erlauben so den Blick in ein leeres Zentrum. So konfrontiert Johanna Schweizer die Betrachter mit Themen wie Sexualität, Macht, Dominanz, Leben und Tod. Häkelnd leistet sie damit einen sehr persönlich gefärbten Beitrag zu einer aktuellen Diskussion der Gegenwart.","Geboren in Entschede, Niederlande Ecole des Arts d’Ixelles, Brüssel ABK AKI Enschede (Design und Kunstschule), Niederlande ABK St Joost (Kunstschule), Breda, Niederlande Lebt und arbeitet in Breda, Niederlande","Niederlande",""
"68e12f937bb8bbb6c1f1ecd2","Johanna Otto","Otto","johanna-otto","Die Arbeiten von Johanna Otto sind durchdacht gestaltet und handwerklich anspruchsvoll ausgeführt. Logisch und klar fügen sich bei der Kollektion Blatt-Art abstrakt flächige Formen ineinander und ergeben floral anmutende Körper. Gefertigt in Gold, Silber oder Stahl sitzen hin und wieder Brillanten wie Tautropfen zwischen den Blättern. Für die ungewöhnliche Mischung von architektonischer und floraler Anmutung wurde die Designerin 2013 mit einem red dot ausgezeichnet. Die Kollektion Mico versinnbildlicht glamouröse Momente der Natur – das Glitzern der Wasseroberfläche, das Schimmern der Libellenflügel oder das Funkeln der Schneedecke im Sonnenlicht. „Mit meinem Schmuck möchte ich Schlichtheit und Glamour vereinen“, erklärt Johanna Otto. Die Verbindung von architektonischer Klarheit mit sinnlicher Verspieltheit sowie die gute Tragbarkeit der Stücke finden auch bei klassisch orientierten Zielgruppen großen Anklang.","Geboren in Filderstadt Bachelor of Arts, Hochschule für Gestaltung Pforzheim Designatelier Juni Selbstständige Schmuckdesignerin Niessing München","Deutschland",""
"68e12f937bb8bbb6c1f1ecd0","Joe Hogan","Hogan","joe_hogan","","","Irland",""
"68e12f937bb8bbb6c1f1ecca","Jochen Rüth","Rüth","jochen-rth","Zwei Hauptthemen bestimmen das gegenwärtige keramische Schaffen von Jochen Rüth. Zum einen formschöne Vasen in erdigen Tönen und japanisch anmutende Teeschalen – Gebrauchskeramik also von hohem ästhetischen Reiz. Die Strukturen auf den Oberflächen resultieren von Gräsern, die vor dem Brand aufgebracht werden. Zum anderen skulpturale Gefäße, die auch bei der Ikebana-Gestaltung Verwendung finden, sowie freie Objekte und Skulpturen. Charakteristisch sind hier gebrochene Kanten, raue Oberflächen und Risse, die zuweilen den Blick ins Innere lenken und an die Urkräfte der Erde, an geologische Prozesse und Formationen, erinnern. „Vergänglichkeit und Verwandlung sind die Themen meiner Arbeit“, sagt der Keramikkünstler.","In Würzburg geboren, aufgewachsen in Marktoberdorf Mitarbeit in drei Werkstätten im Allgäu (Renate Rabien, Constanze Hedrich, Fritz Renner) Erste eigene Werkstatt in Irpisdorf, Ostallgäu, Aufnahme in den Berufsverband Bildender Künstler Werkstatt am Hummelberg, Mörnsheim Werkstatteröffnung in Altisheim nach Umbau einer ehemaligen Schreinerei zur Keramikwerkstatt","Deutschland",""
"68e12f937bb8bbb6c1f1ecc8","Jiyoung Jang","Jang","jiyoung-jang","","","Südkorea",""
"68e12f937bb8bbb6c1f1ecc6","Jiro Kamata","Kamata","jiro-kamata","","","Japan",""
"68e12f937bb8bbb6c1f1ecc4","Jinya Zhao","Zhao","jinya_zhao","","","China",""
"68e12f937bb8bbb6c1f1ecc2","Jerome Blanc","Blanc","jerome_blanc","","","",""
"68e12f937bb8bbb6c1f1ecbc","Jeong Won Lee","Lee","jeong-won-lee","Die Gefäßgruppen von Jeong Won Lee entstehen im Porzellanguss. In ihrer lichten Heiterkeit erscheinen viele fast zu schön für den Gebrauch. Zumeist basieren sie auf schlichten Grundformen. Nicht selten treten aus den Oberflächen erhabene Flächen, Punkte und Linien hervor, so als hätte die Keramikerin elastische Folien über präzise Formelemente gespannt. Die Bezüge zur Skulptur und den Tagli, den Leinwandschnitten von Lucio Fontana, sind offensichtlich. Jeong Won Lee erreicht damit jedoch eine funktionale Haptik und vor allem reizt sie das Auge. Doch fußen Ihre Keramiken auch auf der Tradition: Indem sie Glasuren von rosa und eisblau bis hin zu türkis verwendet, interpretiert Lee das koreanische Joseon-Porzellan für die zeitgenössische Porzellankunst neu. Preise von 500 bis 5000 Euro.","Geboren in Seoul, Korea Internationale Handwerks-Biennale Cheongju, Korea 4. Wettbewerb von Studenten aus dem Bereich keramische Kunst Handwerk und Design, Seoul National University, Korea (Master) Internationale Sonderschau ""Talente"", München Merit Preis, Taiwan Ceramics Biennale 2016","Südkorea",""
"68e12f937bb8bbb6c1f1ecb6","JaKyung Shin","Shin","jakyung-shin","Bevor JaKyung Shin eine Arbeit beginnt, stellt sie grundsätzliche philosophische Fragen. Etwa, ob man noch ein Objekt sinnvoll gestalten kann in einer Welt, die überflutet ist von Dingen? Oder was wäre, wenn ein Gegenstand überhaupt nicht existieren würde. Damit möchte sie nicht nur bestehende Formen verbessern oder modifizieren, sondern auch völlig Neues erkunden. In ihren Gefäßen und Objekten zur Tischkultur spielen menschliche Hände eine wichtige Rolle. Auch verwendet Shin gebrauchte Bestecke und Griffe für phantasievolle Neuschöpfungen. Die  Fokussierung auf die strukturellen oder funktionalen Ähnlichkeiten und Unterschiede führt zu überraschenden Entwürfen, die uns auffordern, die Dinge neu zu hinterfragen.","Geboren in Busan, Südkorea Seoul National Universität, Fachrichtung Design & Handwerk, B.A. Abschluss Akademie der bildenden Künste Nürnberg bei Prof. Ulla Mayer, Meisterschülerin 1. Nachwuchspreis der 16. Silbertriennale, Inhorgenta Munich Award für Table Ware, Apolline-Preis der Grassimesse Leipzig, 3. Preis des Bayerischen Kunstgewerbevereins, alle Deutschland Ateliergalerie in Friedrichsdorf","Südkorea",""
"68e12f937bb8bbb6c1f1ecb0","Isezaki Jun","Jun","isezaki-jun","Isezaki Juns Werk ist dem Formenkanon der zumeist auf der Scheibe gedrehten schweren Bizen-Keramik verpflichtet. Sake-Flaschen, Teller, Schalen, Platten oder die für die Tee-Zeremonie typischen unregelmäßigen Gefäße fügen sich in den historischen Kontext. Alle Gefäße korrespondieren mit den markanten Färbungen und Ablagerungen aus dem Brand und sind in ihren Formdetails gleichwohl unverkennbar. Die wahre Bedeutung von Tradition sei die fortgesetzte Erneuerung, meinte der lebende Nationalschatz Isezaki Jun: „Indem ich der Arbeiten meiner großen Vorfahren stets gewahr bleibe, hoffe ich, etwas Neues hervorzubringen, das Gegenwart und Tradition gleichermaßen repräsentiert.“","Geboren in Bizen, Japan Kunststudium an der Okayama University Zum Lebenden Nationalschatz in Japan erklärt","Japan",""
"68e12f937bb8bbb6c1f1ecaa","Iris Merkle","Merkle","iris-merkle","Schmuck machen heißt für Iris Merkle, Geschichten zu erzählen. „Ich mache Schmuck für Menschen, und es macht mir Freude, wenn mein Schmuck getragen wird.“ Dabei entstehen auch freie künstlerische Themen, die ihr besonders am Herzen liegen. In der Vergangenheit beschäftigte sie sich mit den Themen Abschied, Trauer und Tod. Dafür setzte sie Relikte aus der Natur ein, die durch das Gießverfahren verbrannt wurden. In Metall gegossen künden sie von Schönheit und Vergänglichkeit und entfalten einen ganz eigenartigen Reiz. Zu ihren aktuellen Arbeiten erklärt Iris Merkle: „Wir Menschen bewegen uns zwischen den Polen Natur und Künstlichkeit. Dort wo Leben beginnt und dort wo es aufhört, gibt es für uns keine Kontrolle, so sehr wir uns das auch wünschen. In meinen Arbeiten spüre ich dieser Ohnmacht nach. Meine „Apparate“ können am Körper getragen werden oder als Wandobjekt funktionieren. Sie täuschen uns nicht und zeigen offen ihr Inneres.“","Born in Aalen Trainee as a goldsmith Studies Jewelry Design, Pforzheim and Helsinki Studio in Stuttgart State price: Design Art Craft, Baden-Württemberg for Necklace Falter & Flötenspiel","Deutschland",""
"68e12f937bb8bbb6c1f1eca4","In Hwa Lee","Lee","in-hwa-lee","Die Geschichte des Porzellans beschäftigt In Hwa Lee ebenso wie die Tatsache, dass Geschirr aus Porzellan immer schon als schöner Alltagsgegenstand galt. Geschickt setzt die junge Keramikerin die Transluzenz, die bei dünner Wandung entsteht, für ihre eleganten Gefäße ein. Um verschiedene Stufen der Lichtdurchlässigkeit zu erzeugen, stellt sie ihren eigenen Ton her und setzt diverse Techniken ein. An der Töpferscheibe trägt In Hwa Lee mit größter Sorgfalt Schicht um Schicht ab und erreicht im Extremfall eine Wandstärke von nur 1,5 mm. Nach der Glasur bringt das durchscheinende Licht die kräftigen Farben intensiv zum Leuchten. Trotz der Dünnwandigkeit sind ihre Arbeiten unbedingt zu benutzen, erklärt sie. Verkaufspreise zwischen 500 und 7.000 Euro.","Geboren in Seoul, Südkorea B.F.A und M.F.A in Keramik, College of Fine Arts, Seoul National University Goldener Preis der ""Cheongju International Craft Biennale 2011"", Südkorea Lehre an der Seoul National University Goldener Preis der ""Cheongju International Craft Biennale 2015"", Südkorea","Südkorea",""
"68e12f937bb8bbb6c1f1eca2","Ike Junger","Junger","ike-junger","","","Deutschland",""
"68e12f937bb8bbb6c1f1ec9c","Hirsch – Woodenheart","Woodenheart","hirsch-woodenheart","Seit ihrer Jugend ist Elke Hirsch von Farben, Lacken und Holz fasziniert. Inspiriert von einer Reise, kam ihr 2011 die Idee, hochwertige Objekte aus europäischen und einheimischen Hölzern herzustellen. Mit Leidenschaft und Qualitätsbewusstsein entstehen seitdem in der Manufaktur Hirsch – Woodenheart Schalen aus zertifiziertem Edelholz, überwiegend aus Baden-Württemberg, wo auch die Fertigung in reiner Handarbeit erfolgt. „Es lag für mich nahe, Holz – den ältesten Baustoff der Welt – mit einem der ältesten Handwerksberufe – dem Drechseln – zu verbinden.“ Der Prototyp einer Schale wird von ihr gedrechselt, dann als Kleinstserie (jede Schale ist ein Unikat) von einem Drechselmeister produziert. Beim fertigen Objekt – oft in starken Farbkontrasten gehalten – schimmert die Holzmaserung durch den transparenten Lack. Teils ist das Innere mit Blattgold verziert. Preise ab 360 €.","geboren in Bretten (Baden) Finanzwirtin Erlernen des Drechselns eigenes Atelier in Bruchsal erstmalige Teilnahme an Messen und Ausschreibungen, Vernissage in Baden-Baden","Deutschland",""
